ประเทศ,วัตถุประสงค์ของการเดินทาง,2554,2555,2556,2557,2558,2559,2560,2561,2562,2563,
สเปน,รวม,"97,149","113,878","123,985","116,414","147,380","168,264","178,954","176,597","186,969","26,499",
สเปน,ท่องเที่ยว,"55,751","103,103","112,987","105,520","136,411","158,782","167,724","163,195","171,957","25,118",
สเปน,ธุรกิจ, - , - , - , - , - ,"2,798","3,184","3,761","3,488",466,
สเปน,ประชุมของหน่วยงาน,"11,346",963,"1,170",958,"1,057",540,677,934,"1,104",79,
สเปน,ประชุมเชิงธุรกิจ,"10,909",244,194,321,120,134,342,266,421,36,
สเปน,ประชุมของสมาคม,"11,322",421,376,123,283,223,252,453,742,9,
สเปน,งานแสดงสินค้า/นิทรรศการ,388,103,248,136,572,108,277,496,685,64,
สเปน,การศึกษา, - , - , - , - , - ,373,383,"1,220",823,148,
สเปน,การจ้างแรงงาน, - , - , - , - , - ,819,862, - , - , - ,
สเปน,การขนส่ง, - , - , - , - , - ,"3,272","3,802","2,356", - , - ,
สเปน,การกีฬา, - , - , - , - , - , - , - ,572,"2,067",216,
สเปน,ทางการแพทย์, - , - , - , - , - , - , - ,178,165,46,
สเปน,อื่น ๆ,"7,433","9,044","9,010","9,356","8,937","1,215","1,451","3,166","5,517",317,
สวีเดน,รวม,"369,144","356,791","338,304","320,617","317,792","329,070","317,797","304,206","279,451","108,921",
สวีเดน,ท่องเที่ยว,"130,694","331,914","315,038","300,111","300,612","315,816","302,148","284,489","255,862","105,816",
สวีเดน,ธุรกิจ, - , - , - , - , - ,"4,074","4,591","4,756","4,721",695,
สวีเดน,ประชุมของหน่วยงาน,"60,514","2,796","2,002","1,890","1,662",878,"1,247","1,567","2,366",221,
สวีเดน,ประชุมเชิงธุรกิจ,"50,126",92,976,847,129,22,71,334,382,43,
สวีเดน,ประชุมของสมาคม,"74,859",333,216,339,299,95,252,901,960,26,
สวีเดน,งานแสดงสินค้า/นิทรรศการ,"3,288",295,336,106,586,61,209,819,"2,243",248,
สวีเดน,การศึกษา, - , - , - , - , - ,499,887,"1,565","1,323",129,
สวีเดน,การจ้างแรงงาน, - , - , - , - , - ,958,919, - , - , - ,
สวีเดน,การขนส่ง, - , - , - , - , - ,"3,351","3,219","3,315", - , - ,
สวีเดน,การกีฬา, - , - , - , - , - , - , - ,671,"2,898",843,
สวีเดน,ทางการแพทย์, - , - , - , - , - , - , - ,444,606,94,
สวีเดน,อื่น ๆ,"49,663","21,361","19,736","17,324","14,504","3,316","4,254","5,345","8,090",806,
สวิตเซอร์แลนด์,รวม,"180,720","202,758","210,056","210,818","219,967","226,412","227,152","225,985","206,087","54,006",
สวิตเซอร์แลนด์,ท่องเที่ยว,"80,091","184,838","191,039","193,950","204,238","212,310","209,999","205,958","187,270","51,280",
สวิตเซอร์แลนด์,ธุรกิจ, - , - , - , - , - ,"4,330","4,853","5,775","4,205",644,
สวิตเซอร์แลนด์,ประชุมของหน่วยงาน,"35,096","2,014","2,228","1,688","1,815","1,290","1,339","1,827","2,070",241,
สวิตเซอร์แลนด์,ประชุมเชิงธุรกิจ,"21,270",102,430,529,193,15,102,423,484,13,
สวิตเซอร์แลนด์,ประชุมของสมาคม,"26,482",400,255,272,246,122,272,603,578,31,
สวิตเซอร์แลนด์,งานแสดงสินค้า/นิทรรศการ,504,171,159,301,491,41,506,735,334,108,
สวิตเซอร์แลนด์,การศึกษา, - , - , - , - , - ,427,738,"1,168",748,116,
สวิตเซอร์แลนด์,การจ้างแรงงาน, - , - , - , - , - ,736,762, - , - , - ,
สวิตเซอร์แลนด์,การขนส่ง, - , - , - , - , - ,"3,822","4,381","3,140", - , - ,
สวิตเซอร์แลนด์,การกีฬา, - , - , - , - , - , - , - ,981,"2,635",580,
สวิตเซอร์แลนด์,ทางการแพทย์, - , - , - , - , - , - , - ,434,400,111,
สวิตเซอร์แลนด์,อื่น ๆ,"17,277","15,233","15,945","14,078","12,984","3,319","4,200","4,941","7,363",882,
สหราชอาณาจักร,รวม,"771,466","800,072","847,678","871,226","896,591","961,471","945,061","954,404","946,774","215,861",
สหราชอาณาจักร,ท่องเที่ยว,"365,983","727,868","766,905","797,486","825,724","897,921","870,823","855,058","857,402","204,849",
สหราชอาณาจักร,ธุรกิจ, - , - , - , - , - ,"15,566","18,776","25,132","17,651","2,666",
สหราชอาณาจักร,ประชุมของหน่วยงาน,"142,136","7,849","8,168","7,372","7,531","4,101","4,701","6,666","6,931",824,
สหราชอาณาจักร,ประชุมเชิงธุรกิจ,"79,670",798,"1,551","2,194",644,209,763,"1,647","1,566",135,
สหราชอาณาจักร,ประชุมของสมาคม,"81,664","1,851","1,465","1,393","1,905",773,"2,246","3,431","3,774",198,
สหราชอาณาจักร,งานแสดงสินค้า/นิทรรศการ,"3,137",854,754,594,"2,338",475,"1,199","3,350","3,605",421,
สหราชอาณาจักร,การศึกษา, - , - , - , - , - ,"2,122","3,411","6,591","4,328",767,
สหราชอาณาจักร,การจ้างแรงงาน, - , - , - , - , - ,"9,045","9,643", - , - , - ,
สหราชอาณาจักร,การขนส่ง, - , - , - , - , - ,"15,279","14,794","13,696", - , - ,
สหราชอาณาจักร,การกีฬา, - , - , - , - , - , - , - ,"5,855","13,984","1,710",
สหราชอาณาจักร,ทางการแพทย์, - , - , - , - , - , - , - ,"2,411","1,898",353,
สหราชอาณาจักร,อื่น ๆ,"98,876","60,852","68,835","62,187","58,449","15,980","18,705","30,567","35,635","3,938",
กลุ่มยุโรปตะวันออก,รวม,"229,169","266,699","332,455","355,669","346,352","379,153","445,521","487,669","532,911","211,106",
กลุ่มยุโรปตะวันออก,ท่องเที่ยว,"101,508","245,520","306,962","329,536","322,861","357,319","415,725","439,949","487,369","204,238",
กลุ่มยุโรปตะวันออก,ธุรกิจ, - , - , - , - , - ,"5,009","5,832","9,192","7,529","1,196",
กลุ่มยุโรปตะวันออก,ประชุมของหน่วยงาน,"60,694","2,523","3,037","3,034","2,449","1,546","2,228","4,011","3,914",427,
กลุ่มยุโรปตะวันออก,ประชุมเชิงธุรกิจ,"28,718",342,911,"1,057",421,262,532,"1,061",796,101,
กลุ่มยุโรปตะวันออก,ประชุมของสมาคม,"16,467",626,553,479,563,303,780,"2,242","2,030",126,
กลุ่มยุโรปตะวันออก,งานแสดงสินค้า/นิทรรศการ,757,271,548,529,"1,258",316,"1,045","1,496","1,779",467,
กลุ่มยุโรปตะวันออก,การศึกษา, - , - , - , - , - ,"1,137","2,031","3,255","3,024",500,
กลุ่มยุโรปตะวันออก,การจ้างแรงงาน, - , - , - , - , - ,"1,482","1,934", - , - , - ,
กลุ่มยุโรปตะวันออก,การขนส่ง, - , - , - , - , - ,"7,108","9,344","8,011", - , - ,
กลุ่มยุโรปตะวันออก,การกีฬา, - , - , - , - , - , - , - ,"4,994","8,532","2,130",
กลุ่มยุโรปตะวันออก,ทางการแพทย์, - , - , - , - , - , - , - ,"1,756","1,564",313,
กลุ่มยุโรปตะวันออก,อื่น ๆ,"21,025","17,417","20,444","21,034","18,800","4,671","6,070","11,702","16,374","1,608",
อเมริกา,รวม,"885,598","1,006,911","1,103,963","1,048,911","1,168,832","1,341,473","1,448,894","1,534,008","1,559,800","311,250",
อเมริกา,ท่องเที่ยว,"459,454","809,162","908,362","880,736","997,471","1,184,453","1,265,542","1,296,496","1,306,364","274,777",
อเมริกา,ธุรกิจ, - , - , - , - , - ,"37,085","46,732","59,726","45,112","6,334",
อเมริกา,ประชุมของหน่วยงาน,"113,656","20,991","19,853","15,767","17,741","9,780","10,907","15,640","17,216","1,985",
อเมริกา,ประชุมเชิงธุรกิจ,"108,186",786,"2,292","2,700","1,462","1,061","3,143","4,279","4,214",300,
อเมริกา,ประชุมของสมาคม,"67,589","7,560","4,228","3,362","5,542","3,645","4,640","7,487","7,834","1,114",
อเมริกา,งานแสดงสินค้า/นิทรรศการ,"2,617","1,540","1,920","1,988","4,644","2,164","4,716","7,976","9,388","2,755",
อเมริกา,การศึกษา, - , - , - , - , - ,"9,650","11,781","15,208","15,997","3,811",
อเมริกา,การจ้างแรงงาน, - , - , - , - , - ,"11,618","11,817", - , - , - ,
อเมริกา,การขนส่ง, - , - , - , - , - ,"28,197","28,996","25,253", - , - ,
อเมริกา,การกีฬา, - , - , - , - , - , - , - ,"19,298","26,357","2,837",
อเมริกา,ทางการแพทย์, - , - , - , - , - , - , - ,"4,373","6,025","1,274",
อเมริกา,อื่น ๆ,"134,096","166,872","167,308","144,358","141,972","53,820","60,620","78,272","121,293","16,063",
อาร์เจนตินา,รวม,"12,005","16,895","20,082","20,408","28,050","46,390","62,738","43,485","28,183","12,461",
อาร์เจนตินา,ท่องเที่ยว,"6,853","15,689","18,868","19,226","26,207","40,679","58,247","35,563","20,278","9,665",
อาร์เจนตินา,ธุรกิจ, - , - , - , - , - ,412,303,865,474,165,
อาร์เจนตินา,ประชุมของหน่วยงาน,862,164,239,184,189,185,140,163,176,17,
อาร์เจนตินา,ประชุมเชิงธุรกิจ,"1,488", - ,43,47,13,118,93,198,169,32,
อาร์เจนตินา,ประชุมของสมาคม,"1,552",141,52,43,177,415,270,579,520,244,
อาร์เจนตินา,งานแสดงสินค้า/นิทรรศการ,75, - ,32,9,147,583,485,"1,405","1,390",636,
อาร์เจนตินา,การศึกษา, - , - , - , - , - ,419,426,663,677,358,
อาร์เจนตินา,การจ้างแรงงาน, - , - , - , - , - ,331,344, - , - , - ,
อาร์เจนตินา,การขนส่ง, - , - , - , - , - ,"1,283","1,056",853, - , - ,
อาร์เจนตินา,การกีฬา, - , - , - , - , - , - , - ,211,359,51,
อาร์เจนตินา,ทางการแพทย์, - , - , - , - , - , - , - ,64,163,68,
อาร์เจนตินา,อื่น ๆ,"1,175",901,848,899,"1,317","1,965","1,374","2,921","3,977","1,225",
บราซิล,รวม,"21,231","26,997","34,176","43,694","44,414","63,139","71,349","57,105","58,970","18,200",
บราซิล,ท่องเที่ยว,"13,205","23,063","30,017","39,771","39,000","54,468","62,314","43,881","40,651","13,191",
บราซิล,ธุรกิจ, - , - , - , - , - ,899,963,"1,747","1,718",383,
บราซิล,ประชุมของหน่วยงาน,"2,082",598,608,599,436,362,364,501,605,73,
บราซิล,ประชุมเชิงธุรกิจ,"2,168",61,68,95,101,201,140,300,371,63,
บราซิล,ประชุมของสมาคม,883,601,148,63,369,488,415,824,"1,263",401,
บราซิล,งานแสดงสินค้า/นิทรรศการ,132,31,95,93,447,749,952,"1,977","2,771","1,010",
บราซิล,การศึกษา, - , - , - , - , - ,717,814,895,"1,606",646,
บราซิล,การจ้างแรงงาน, - , - , - , - , - ,517,955, - , - , - ,
บราซิล,การขนส่ง, - , - , - , - , - ,"1,650","1,815","1,330", - , - ,
บราซิล,การกีฬา, - , - , - , - , - , - , - ,418,688,120,
บราซิล,ทางการแพทย์, - , - , - , - , - , - , - ,155,309,109,
บราซิล,อื่น ๆ,"2,761","2,643","3,240","3,073","4,061","3,088","2,617","5,077","8,988","2,204",
แคนาดา,รวม,"170,981","192,602","209,059","195,429","210,097","222,358","227,069","252,763","252,574","55,984",
แคนาดา,ท่องเที่ยว,"83,621","169,848","185,575","174,447","190,947","207,740","208,291","226,416","227,273","53,127",
แคนาดา,ธุรกิจ, - , - , - , - , - ,"3,289","4,133","6,060","4,147",582,
แคนาดา,ประชุมของหน่วยงาน,"23,179","2,530","2,301","1,996","2,213","1,004","1,131","1,924","1,944",191,
แคนาดา,ประชุมเชิงธุรกิจ,"21,990",120,467,581,100,32,211,300,383,33,
แคนาดา,ประชุมของสมาคม,"15,739",713,471,411,641,290,617,883,"1,051",53,
แคนาดา,งานแสดงสินค้า/นิทรรศการ,609,234,298,434,799,75,482,654,523,176,
แคนาดา,การศึกษา, - , - , - , - , - ,628,958,"1,531","1,104",240,
แคนาดา,การจ้างแรงงาน, - , - , - , - , - ,"1,802","1,842", - , - , - ,
แคนาดา,การขนส่ง, - , - , - , - , - ,"4,133","4,870","4,038", - , - ,
แคนาดา,การกีฬา, - , - , - , - , - , - , - ,"3,165","5,238",504,
แคนาดา,ทางการแพทย์, - , - , - , - , - , - , - ,563,723,139,
แคนาดา,อื่น ๆ,"25,843","19,157","19,947","17,560","15,397","3,365","4,534","7,229","10,188",939,
สหรัฐอเมริกา,รวม,"644,727","726,490","788,819","734,514","827,110","938,862","1,006,939","1,096,177","1,136,210","208,608",
สหรัฐอเมริกา,ท่องเที่ยว,"335,069","563,298","629,203","599,042","689,162","817,823","863,125","920,629","948,349","184,520",
สหรัฐอเมริกา,ธุรกิจ, - , - , - , - , - ,"31,469","40,275","48,786","37,342","5,025",
สหรัฐอเมริกา,ประชุมของหน่วยงาน,"84,168","16,803","15,648","12,009","13,983","7,670","8,761","12,211","13,709","1,617",
สหรัฐอเมริกา,ประชุมเชิงธุรกิจ,"78,594",558,"1,594","1,784","1,033",647,"2,546","3,220","3,088",160,
สหรัฐอเมริกา,ประชุมของสมาคม,"46,396","5,209","2,914","2,453","3,704","1,904","3,040","4,189","4,183",355,
สหรัฐอเมริกา,งานแสดงสินค้า/นิทรรศการ,"1,731","1,210","1,358","1,364","2,905",569,"2,617","3,072","3,356",667,
สหรัฐอเมริกา,การศึกษา, - , - , - , - , - ,"7,410","9,037","11,043","11,443","2,373",
สหรัฐอเมริกา,การจ้างแรงงาน, - , - , - , - , - ,"8,630","8,303", - , - , - ,
สหรัฐอเมริกา,การขนส่ง, - , - , - , - , - ,"19,244","19,457","17,175", - , - ,
สหรัฐอเมริกา,การกีฬา, - , - , - , - , - , - , - ,"14,626","18,661","2,033",
สหรัฐอเมริกา,ทางการแพทย์, - , - , - , - , - , - , - ,"3,337","4,622",930,
สหรัฐอเมริกา,อื่น ๆ,"98,769","139,412","138,102","117,862","116,323","43,496","49,778","57,889","91,457","10,928",
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
534,เอเชียใต้,รวม,"1,137,521","1,260,263","1,326,518","1,213,785","1,374,292","1,405,634","1,639,528","1,935,883","2,356,977","326,888"
535,เอเชียใต้,ท่องเที่ยว,"478,613","1,039,171","1,106,608","993,917","1,148,022","1,200,573","1,412,200","1,620,140","2,021,776","294,953"
536,เอเชียใต้,ธุรกิจ, - , - , - , - , - ,"57,577","57,328","101,981","70,312","7,333"
537,เอเชียใต้,ประชุมของหน่วยงาน,"58,789","44,813","42,714","38,485","44,909","34,788","38,493","38,304","53,153","4,304"
538,เอเชียใต้,ประชุมเชิงธุรกิจ,"325,937","3,917","5,066","6,843","6,465","6,257","7,268","6,376","10,152","1,823"
539,เอเชียใต้,ประชุมของสมาคม,"151,884","17,399","7,626","8,196","11,626","9,153","9,054","9,292","14,155","1,658"
540,เอเชียใต้,งานแสดงสินค้า/นิทรรศการ,"6,153","2,643","3,565","3,315","5,425","2,018","4,216","7,007","11,273","1,795"
541,เอเชียใต้,การศึกษา, - , - , - , - , - ,"9,964","12,444","17,989","19,300","2,271"
542,เอเชียใต้,การจ้างแรงงาน, - , - , - , - , - ,"17,190","22,363", - , - , - 
543,เอเชียใต้,การขนส่ง, - , - , - , - , - ,"22,612","24,000","29,209", - , - 
544,เอเชียใต้,การกีฬา, - , - , - , - , - , - , - ,"21,029","44,388","4,182"
545,เอเชียใต้,ทางการแพทย์, - , - , - , - , - , - , - ,"5,568","11,003","1,704"
546,เอเชียใต้,อื่น ๆ,"116,145","152,320","160,939","163,029","157,845","45,502","52,162","78,988","101,465","6,865"
547,    บังกลาเทศ,รวม,"68,024","75,354","84,902","90,440","109,033","103,616","125,580","125,809","139,622","22,913"
548,    บังกลาเทศ,ท่องเที่ยว,"27,029","59,936","69,986","72,632","90,848","87,335","108,516","105,908","117,636","20,298"
549,    บังกลาเทศ,ธุรกิจ, - , - , - , - , - ,"3,623","3,357","5,325","3,131",524
550,    บังกลาเทศ,ประชุมของหน่วยงาน,"1,886","1,964","2,159","2,176","2,737","1,979","1,934","1,599","2,071",220
551,    บังกลาเทศ,ประชุมเชิงธุรกิจ,"23,606",257,367,393,442,465,449,379,963,185
552,    บังกลาเทศ,ประชุมของสมาคม,"7,174",405,230,320,390,276,261,286,444,27
553,    บังกลาเทศ,งานแสดงสินค้า/นิทรรศการ,157,76,212,238,276,113,174,219,157,100
554,    บังกลาเทศ,การศึกษา, - , - , - , - , - ,969,"1,120","1,461","1,816",196
555,    บังกลาเทศ,การจ้างแรงงาน, - , - , - , - , - ,662,677, - , - , - 
556,    บังกลาเทศ,การขนส่ง, - , - , - , - , - ,"2,074","2,119","1,918", - , - 
557,    บังกลาเทศ,การกีฬา, - , - , - , - , - , - , - ,"1,404","3,032",131
558,    บังกลาเทศ,ทางการแพทย์, - , - , - , - , - , - , - ,"1,653","3,789",642
559,    บังกลาเทศ,อื่น ๆ,"8,172","12,716","11,948","14,681","14,340","6,120","6,973","5,657","6,583",590
560,    อินเดีย,รวม,"891,748","985,883","1,028,414","906,428","1,039,395","1,076,970","1,281,681","1,562,878","1,961,069","265,223"
561,    อินเดีย,ท่องเที่ยว,"379,683","837,899","880,837","764,576","886,043","942,171","1,125,414","1,324,049","1,700,708","241,543"
562,    อินเดีย,ธุรกิจ, - , - , - , - , - ,"42,894","43,912","81,188","57,595","5,559"
563,    อินเดีย,ประชุมของหน่วยงาน,"40,051","31,859","30,511","25,978","31,581","23,067","26,961","29,223","41,030","3,366"
564,    อินเดีย,ประชุมเชิงธุรกิจ,"243,839","2,987","4,159","5,305","5,042","4,484","5,886","5,253","8,292","1,498"
565,    อินเดีย,ประชุมของสมาคม,"130,779","14,544","5,828","5,852","9,123","6,558","6,846","7,925","12,193","1,492"
566,    อินเดีย,งานแสดงสินค้า/นิทรรศการ,"5,209","1,987","2,253","2,132","3,739","1,440","3,022","6,227","10,136","1,461"
567,    อินเดีย,การศึกษา, - , - , - , - , - ,"3,525","5,028","10,968","11,487","1,060"
568,    อินเดีย,การจ้างแรงงาน, - , - , - , - , - ,"14,440","19,366", - , - , - 
569,    อินเดีย,การขนส่ง, - , - , - , - , - ,"10,943","12,590","20,718", - , - 
570,    อินเดีย,การกีฬา, - , - , - , - , - , - , - ,"16,355","35,840","3,565"
571,    อินเดีย,ทางการแพทย์, - , - , - , - , - , - , - ,"2,772","5,044",636
572,    อินเดีย,อื่น ๆ,"92,187","96,607","104,826","102,585","103,867","27,448","32,656","58,200","78,744","5,043"
573,    เนปาล,รวม,"26,237","26,326","25,802","26,160","33,325","43,170","43,782","55,482","60,428","10,396"
574,    เนปาล,ท่องเที่ยว,"9,987","14,933","16,173","16,582","22,461","29,945","31,628","42,586","46,938","8,817"
575,    เนปาล,ธุรกิจ, - , - , - , - , - ,"2,356","1,951","3,219","2,206",339
576,    เนปาล,ประชุมของหน่วยงาน,"1,250","1,824","1,605","1,674","1,867","2,033","1,790","1,464","2,187",204
577,    เนปาล,ประชุมเชิงธุรกิจ,"7,450",118,92,64,153,149,229,126,401,46
578,    เนปาล,ประชุมของสมาคม,"4,270","1,067",373,336,536,666,589,232,643,64
579,    เนปาล,งานแสดงสินค้า/นิทรรศการ,150,175,231,128,331,126,204,91,202,90
