ประเทศ,วัตถุประสงค์ของการเดินทาง,2554,2555,2556,2557,2558,2559,2560,2561,2562,2563,
580,    เนปาล,การศึกษา, - , - , - , - , - ,"1,196","1,686","1,616","2,008",369
581,    เนปาล,การจ้างแรงงาน, - , - , - , - , - ,615,696, - , - , - 
582,    เนปาล,การขนส่ง, - , - , - , - , - ,"2,505","1,686","1,339", - , - 
583,    เนปาล,การกีฬา, - , - , - , - , - , - , - ,620,896,73
584,    เนปาล,ทางการแพทย์, - , - , - , - , - , - , - ,184,302,69
585,    เนปาล,อื่น ๆ,"3,130","8,209","7,328","7,376","7,977","3,579","3,323","4,005","4,645",325
586,    ปากีสถาน,รวม,"71,704","69,419","76,935","73,886","76,366","71,720","76,784","78,256","71,917","11,519"
587,    ปากีสถาน,ท่องเที่ยว,"25,751","49,467","58,619","56,478","59,470","57,194","62,108","61,239","58,657","10,072"
588,    ปากีสถาน,ธุรกิจ, - , - , - , - , - ,"3,579","3,531","5,512","2,758",388
589,    ปากีสถาน,ประชุมของหน่วยงาน,"5,120","4,859","3,654","3,685","4,341","3,596","3,851","2,283","3,540",238
590,    ปากีสถาน,ประชุมเชิงธุรกิจ,"31,139",301,262,752,522,"1,010",554,364,373,80
591,    ปากีสถาน,ประชุมของสมาคม,"4,676",902,562,541,863,"1,158",960,453,377,41
592,    ปากีสถาน,งานแสดงสินค้า/นิทรรศการ,285,190,363,296,236,136,421,215,233,79
593,    ปากีสถาน,การศึกษา, - , - , - , - , - ,691,772,970,638,82
594,    ปากีสถาน,การจ้างแรงงาน, - , - , - , - , - ,646,649, - , - , - 
595,    ปากีสถาน,การขนส่ง, - , - , - , - , - ,"1,804","1,670","1,281", - , - 
596,    ปากีสถาน,การกีฬา, - , - , - , - , - , - , - ,"1,259","1,933",179
597,    ปากีสถาน,ทางการแพทย์, - , - , - , - , - , - , - ,199,114,24
598,    ปากีสถาน,อื่น ๆ,"4,733","13,700","13,475","12,134","10,934","1,906","2,268","4,481","3,294",336
599,    ศรีลังกา,รวม,"53,782","73,249","76,484","76,755","75,595","67,876","63,386","62,697","70,247","8,375"
600,    ศรีลังกา,ท่องเที่ยว,"25,663","61,796","62,454","61,546","65,053","58,004","53,583","50,592","59,973","7,386"
601,    ศรีลังกา,ธุรกิจ, - , - , - , - , - ,"2,430","2,125","3,965","2,417",312
602,    ศรีลังกา,ประชุมของหน่วยงาน,"7,974","1,906","2,493","2,394","1,633","1,199","1,116",863,"1,389",85
603,    ศรีลังกา,ประชุมเชิงธุรกิจ,"14,116",235,117,261,190,130,115,157,75,11
604,    ศรีลังกา,ประชุมของสมาคม,"1,822",311,383,766,425,352,215,211,325,22
605,    ศรีลังกา,งานแสดงสินค้า/นิทรรศการ,203,141,395,273,404,125,309,163,432,38
606,    ศรีลังกา,การศึกษา, - , - , - , - , - ,"1,555","1,717","1,071","1,282",108
607,    ศรีลังกา,การจ้างแรงงาน, - , - , - , - , - ,594,612, - , - , - 
608,    ศรีลังกา,การขนส่ง, - , - , - , - , - ,492,465,751, - , - 
609,    ศรีลังกา,การกีฬา, - , - , - , - , - , - , - ,942,"1,701",142
610,    ศรีลังกา,ทางการแพทย์, - , - , - , - , - , - , - ,81,290,17
611,    ศรีลังกา,อื่น ๆ,"4,004","8,860","10,642","11,515","7,890","2,995","3,129","3,901","2,363",254
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
625,โอเชียเนีย,รวม,"931,785","1,035,992","1,019,374","943,930","923,886","918,538","947,777","911,038","874,154","138,974"
626,โอเชียเนีย,ท่องเที่ยว,"419,013","895,762","879,854","820,083","783,603","819,646","837,732","794,907","764,271","127,317"
627,โอเชียเนีย,ธุรกิจ, - , - , - , - , - ,"25,589","28,805","33,226","26,003","3,381"
628,โอเชียเนีย,ประชุมของหน่วยงาน,"177,621","9,935","11,703","8,703","11,240","5,404","7,470","8,691","10,088",956
629,โอเชียเนีย,ประชุมเชิงธุรกิจ,"101,539",732,"2,066","1,732",951,367,"1,869","2,026","2,108",81
630,โอเชียเนีย,ประชุมของสมาคม,"103,491","6,721","5,445","3,426","6,091","3,249","4,227","4,334","5,225",377
631,โอเชียเนีย,งานแสดงสินค้า/นิทรรศการ,"9,781","1,300","1,613","1,521","6,280",444,"2,448","2,613","2,719",456
632,โอเชียเนีย,การศึกษา, - , - , - , - , - ,"3,088","3,827","4,386","3,887",591
633,โอเชียเนีย,การจ้างแรงงาน, - , - , - , - , - ,"6,159","6,302", - , - , - 
634,โอเชียเนีย,การขนส่ง, - , - , - , - , - ,"37,739","35,794","19,938", - , - 
635,โอเชียเนีย,การกีฬา, - , - , - , - , - , - , - ,"12,313","11,562","1,320"
636,โอเชียเนีย,ทางการแพทย์, - , - , - , - , - , - , - ,"3,435","4,745",944
637,โอเชียเนีย,อื่น ๆ,"120,340","121,542","118,693","108,465","115,721","16,853","19,303","25,169","43,546","3,551"
638,    ออสเตรเลีย,รวม,"835,719","929,962","906,004","837,497","816,053","813,017","837,485","802,234","771,798","123,743"
639,    ออสเตรเลีย,ท่องเที่ยว,"371,513","807,379","787,124","730,707","694,209","726,008","742,142","703,021","678,658","113,678"
640,    ออสเตรเลีย,ธุรกิจ, - , - , - , - , - ,"22,444","24,960","28,405","22,445","2,990"
641,    ออสเตรเลีย,ประชุมของหน่วยงาน,"160,025","8,339","9,967","7,312","9,421","4,599","6,286","7,395","8,521",811
642,    ออสเตรเลีย,ประชุมเชิงธุรกิจ,"92,799",665,"1,764","1,494",758,357,"1,766","1,835","1,954",78
643,    ออสเตรเลีย,ประชุมของสมาคม,"93,837","5,638","4,497","2,667","5,225","2,672","3,466","3,549","4,295",328
644,    ออสเตรเลีย,งานแสดงสินค้า/นิทรรศการ,"7,762","1,254","1,358","1,262","5,479",400,"2,235","1,977","1,882",375
645,    ออสเตรเลีย,การศึกษา, - , - , - , - , - ,"2,654","3,142","3,497","3,188",482
646,    ออสเตรเลีย,การจ้างแรงงาน, - , - , - , - , - ,"5,446","5,643", - , - , - 
647,    ออสเตรเลีย,การขนส่ง, - , - , - , - , - ,"33,546","30,970","17,243", - , - 
648,    ออสเตรเลีย,การกีฬา, - , - , - , - , - , - , - ,"10,956","9,831","1,126"
649,    ออสเตรเลีย,ทางการแพทย์, - , - , - , - , - , - , - ,"2,978","3,916",790
650,    ออสเตรเลีย,อื่น ๆ,"109,783","106,687","101,294","94,055","100,961","14,891","16,875","21,378","37,108","3,085"
651,    นิวซีแลนด์,รวม,"89,433","99,431","106,736","100,514","102,271","99,402","102,328","100,887","93,740","13,773"
652,    นิวซีแลนด์,ท่องเที่ยว,"44,334","84,067","88,317","85,465","85,745","89,257","89,862","86,063","79,466","12,373"
653,    นิวซีแลนด์,ธุรกิจ, - , - , - , - , - ,"2,710","3,326","4,325","3,097",332
654,    นิวซีแลนด์,ประชุมของหน่วยงาน,"16,259","1,045","1,068",880,"1,211",444,657,806,895,109
655,    นิวซีแลนด์,ประชุมเชิงธุรกิจ,"8,114",48,285,216,168,10,96,183,147,3
656,    นิวซีแลนด์,ประชุมของสมาคม,"9,060",773,601,502,635,406,548,648,688,36
657,    นิวซีแลนด์,งานแสดงสินค้า/นิทรรศการ,"1,798",46,232,186,767,37,192,622,775,77
658,    นิวซีแลนด์,การศึกษา, - , - , - , - , - ,331,589,710,552,102
659,    นิวซีแลนด์,การจ้างแรงงาน, - , - , - , - , - ,660,608, - , - , - 
660,    นิวซีแลนด์,การขนส่ง, - , - , - , - , - ,"3,907","4,423","2,486", - , - 
661,    นิวซีแลนด์,การกีฬา, - , - , - , - , - , - , - ,"1,254","1,537",172
662,    นิวซีแลนด์,ทางการแพทย์, - , - , - , - , - , - , - ,398,782,150
663,    นิวซีแลนด์,อื่น ๆ,"9,868","13,452","16,233","13,265","13,745","1,640","2,027","3,392","5,801",419
664,,,,,,,,,,,,
665,,,,,,,,,,,,
666,,,,,,,,,,,,
667,,,,,,,,,,,,
668,,,,,,,,,,,,
669,,,,,,,,,,,,
670,,,,,,,,,,,,
671,,,,,,,,,,,,
672,,,,,,,,,,,,
673,,,,,,,,,,,,
674,,,,,,,,,,,,
675,,,,,,,,,,,,
676,,,,,,,,,,,,
677,ตะวันออกกลาง,รวม,"651,912","663,933","681,173","644,265","720,791","821,458","875,043","767,796","727,318","85,230"
678,ตะวันออกกลาง,ท่องเที่ยว,"321,888","587,053","604,459","578,282","655,911","759,856","808,636","664,810","636,500","77,339"
679,ตะวันออกกลาง,ธุรกิจ, - , - , - , - , - ,"13,298","13,346","32,452","17,042","1,162"
680,ตะวันออกกลาง,ประชุมของหน่วยงาน,"75,648","7,524","8,460","5,916","6,188","4,298","4,663","6,811","5,317",373
681,ตะวันออกกลาง,ประชุมเชิงธุรกิจ,"97,573","1,044","1,306","1,704",823,277,309,993,745,72
682,ตะวันออกกลาง,ประชุมของสมาคม,"85,174","1,920","1,611","1,622","1,536","1,510","1,235","2,337","1,677",227
683,ตะวันออกกลาง,งานแสดงสินค้า/นิทรรศการ,"3,840",987,"1,293",818,"1,871",692,"1,700","2,978","1,396",277
684,ตะวันออกกลาง,การศึกษา, - , - , - , - , - ,"2,096","2,167","4,134","2,466",280
685,ตะวันออกกลาง,การจ้างแรงงาน, - , - , - , - , - ,"1,474","1,529", - , - , - 
686,ตะวันออกกลาง,การขนส่ง, - , - , - , - , - ,"12,584","13,609","11,318", - , - 
687,ตะวันออกกลาง,การกีฬา, - , - , - , - , - , - , - ,"11,642","17,732","1,004"
688,ตะวันออกกลาง,ทางการแพทย์, - , - , - , - , - , - , - ,"9,960","20,988","2,545"
689,ตะวันออกกลาง,อื่น ๆ,"67,789","65,405","64,044","55,923","54,462","25,373","27,849","20,361","23,455","1,951"
690,    อียิปต์,รวม,"15,094","17,918","26,650","26,476","22,851","24,913","19,730","18,161","19,010","3,084"
691,    อียิปต์,ท่องเที่ยว,"9,330","15,612","23,321","24,302","20,419","23,394","18,158","14,970","16,472","2,868"
692,    อียิปต์,ธุรกิจ, - , - , - , - , - ,491,509,"1,041",587,50
693,    อียิปต์,ประชุมของหน่วยงาน,"1,963",547,"1,081",589,439,259,268,303,349,25
694,    อียิปต์,ประชุมเชิงธุรกิจ,"1,800",21,15,54,32,17,4,30,36,5
695,    อียิปต์,ประชุมของสมาคม,858,207,180,273,143,40,48,121,91,3
696,    อียิปต์,งานแสดงสินค้า/นิทรรศการ,74,82,81,141,85,27,140,89,82,14
697,    อียิปต์,การศึกษา, - , - , - , - , - ,77,83,131,99,6
698,    อียิปต์,การจ้างแรงงาน, - , - , - , - , - ,68,66, - , - , - 
699,    อียิปต์,การขนส่ง, - , - , - , - , - ,226,176,335, - , - 
700,    อียิปต์,การกีฬา, - , - , - , - , - , - , - ,474,535,38
701,    อียิปต์,ทางการแพทย์, - , - , - , - , - , - , - ,96,70,8
702,    อียิปต์,อื่น ๆ,"1,069","1,449","1,972","1,117","1,733",314,278,571,689,67
703,    อิสราเอล,รวม,"125,149","125,666","133,438","137,552","138,499","161,254","174,815","185,366","194,081","29,568"
704,    อิสราเอล,ท่องเที่ยว,"59,824","108,459","115,272","118,446","123,341","147,756","159,308","161,494","170,476","27,222"
705,    อิสราเอล,ธุรกิจ, - , - , - , - , - ,"3,598","4,075","8,953","7,374",556
706,    อิสราเอล,ประชุมของหน่วยงาน,"15,517","1,142","1,277","1,069","1,169",587,787,"1,217","1,075",120
707,    อิสราเอล,ประชุมเชิงธุรกิจ,"16,100",316,300,561,37,28,92,170,211,33
708,    อิสราเอล,ประชุมของสมาคม,"12,918",330,365,280,245,182,280,550,597,133
709,    อิสราเอล,งานแสดงสินค้า/นิทรรศการ,"1,665",160,196,150,595,83,474,379,315,52
710,    อิสราเอล,การศึกษา, - , - , - , - , - ,378,460,744,770,97
711,    อิสราเอล,การจ้างแรงงาน, - , - , - , - , - ,477,507, - , - , - 
712,    อิสราเอล,การขนส่ง, - , - , - , - , - ,"5,127","5,354","3,556", - , - 
713,    อิสราเอล,การกีฬา, - , - , - , - , - , - , - ,"1,932","3,684",154
714,    อิสราเอล,ทางการแพทย์, - , - , - , - , - , - , - ,195,144,34
715,    อิสราเอล,อื่น ๆ,"19,125","15,259","16,028","17,046","13,112","3,038","3,478","6,176","9,435","1,167"
716,    คูเวต,รวม,"60,425","69,223","75,388","61,303","72,830","68,168","80,895","77,365","84,504","11,149"
717,    คูเวต,ท่องเที่ยว,"27,933","64,285","70,334","56,858","67,809","64,367","76,033","68,472","73,779","9,851"
718,    คูเวต,ธุรกิจ, - , - , - , - , - ,447,479,"2,067","1,371",47
719,    คูเวต,ประชุมของหน่วยงาน,"4,577",330,337,415,259,194,215,323,347,19
720,    คูเวต,ประชุมเชิงธุรกิจ,"3,298",107,168,148,161,28,32,73,94,11
721,    คูเวต,ประชุมของสมาคม,"15,459",133,52,82,101,170,123,175,177,15
722,    คูเวต,งานแสดงสินค้า/นิทรรศการ,96,27,63,27,129,50,53,250,166,26
723,    คูเวต,การศึกษา, - , - , - , - , - ,95,92,352,104,15
724,    คูเวต,การจ้างแรงงาน, - , - , - , - , - ,51,57, - , - , - 
725,    คูเวต,การขนส่ง, - , - , - , - , - ,707,971,965, - , - 
726,    คูเวต,การกีฬา, - , - , - , - , - , - , - ,"1,358","1,975",132
727,    คูเวต,ทางการแพทย์, - , - , - , - , - , - , - ,"1,702","4,463",900
728,    คูเวต,อื่น ๆ,"9,062","4,341","4,434","3,773","4,371","2,059","2,840","1,628","2,028",133
729,    ซาอุดีอาระเบีย,รวม,"17,535","23,007","26,121","17,970","25,153","33,038","42,610","35,090","36,783","6,372"
730,    ซาอุดีอาระเบีย,ท่องเที่ยว,"9,827","20,570","23,164","15,890","22,862","30,966","40,116","30,388","31,855","5,939"
731,    ซาอุดีอาระเบีย,ธุรกิจ, - , - , - , - , - ,649,636,"1,589","1,427",45
732,    ซาอุดีอาระเบีย,ประชุมของหน่วยงาน,"1,715",222,438,289,374,152,176,236,302,26
733,    ซาอุดีอาระเบีย,ประชุมเชิงธุรกิจ,"2,978",54,76,47,99,17,5,61,58,4
734,    ซาอุดีอาระเบีย,ประชุมของสมาคม,"1,632",34,122,129,26,34,79,144,150,15
735,    ซาอุดีอาระเบีย,งานแสดงสินค้า/นิทรรศการ,81,48,58,51,64,39,80,148,152,50
736,    ซาอุดีอาระเบีย,การศึกษา, - , - , - , - , - ,83,89,141,155,8
737,    ซาอุดีอาระเบีย,การจ้างแรงงาน, - , - , - , - , - ,30,39, - , - , - 
738,    ซาอุดีอาระเบีย,การขนส่ง, - , - , - , - , - ,400,563,536, - , - 
739,    ซาอุดีอาระเบีย,การกีฬา, - , - , - , - , - , - , - ,510,937,82
740,    ซาอุดีอาระเบีย,ทางการแพทย์, - , - , - , - , - , - , - ,290,725,138
741,    ซาอุดีอาระเบีย,อื่น ๆ,"1,302","2,079","2,263","1,564","1,728",668,827,"1,047","1,022",65
742,    สหรัฐอาหรับเอมิเรตส์,รวม,"149,873","163,604","164,710","153,594","171,516","187,665","199,475","151,137","145,530","9,550"
743,    สหรัฐอาหรับเอมิเรตส์,ท่องเที่ยว,"76,052","145,496","148,710","142,547","158,763","173,413","185,074","128,607","128,752","8,630"
744,    สหรัฐอาหรับเอมิเรตส์,ธุรกิจ, - , - , - , - , - ,"2,975","2,983","7,301","2,350",123
745,    สหรัฐอาหรับเอมิเรตส์,ประชุมของหน่วยงาน,"18,227","1,607","2,272","1,214","1,555","1,259","1,301","1,805","1,194",51
746,    สหรัฐอาหรับเอมิเรตส์,ประชุมเชิงธุรกิจ,"19,295",224,334,384,206,68,68,246,153,6
747,    สหรัฐอาหรับเอมิเรตส์,ประชุมของสมาคม,"24,418",538,235,243,273,263,186,460,294,22
748,    สหรัฐอาหรับเอมิเรตส์,งานแสดงสินค้า/นิทรรศการ,267,167,253,75,375,122,224,699,261,27
749,    สหรัฐอาหรับเอมิเรตส์,การศึกษา, - , - , - , - , - ,530,470,655,344,63
750,    สหรัฐอาหรับเอมิเรตส์,การจ้างแรงงาน, - , - , - , - , - ,140,173, - , - , - 
751,    สหรัฐอาหรับเอมิเรตส์,การขนส่ง, - , - , - , - , - ,"2,183","2,421","2,435", - , - 
752,    สหรัฐอาหรับเอมิเรตส์,การกีฬา, - , - , - , - , - , - , - ,"2,505","3,114",63
753,    สหรัฐอาหรับเอมิเรตส์,ทางการแพทย์, - , - , - , - , - , - , - ,"2,847","6,215",428
754,    สหรัฐอาหรับเอมิเรตส์,อื่น ๆ,"11,614","15,572","12,906","9,131","10,344","6,712","6,575","3,577","2,853",137
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
768,แอฟริกา,รวม,"141,255","157,309","162,647","162,772","164,674","172,734","192,294","200,328","196,819","25,063"
769,แอฟริกา,ท่องเที่ยว,"67,873","120,961","127,896","130,602","132,289","149,315","171,685","151,717","153,109","19,820"
770,แอฟริกา,ธุรกิจ, - , - , - , - , - ,"5,987","4,632","10,206","6,158",896
771,แอฟริกา,ประชุมของหน่วยงาน,"20,987","3,982","4,425","3,286","4,382","2,127","1,315","2,745","2,251",203
772,แอฟริกา,ประชุมเชิงธุรกิจ,"29,628",339,521,530,507,432,548,953,769,76
773,แอฟริกา,ประชุมของสมาคม,"10,127","2,508",910,810,"1,204","1,002","1,013","2,696","2,156",236
774,แอฟริกา,งานแสดงสินค้า/นิทรรศการ,901,201,387,307,"1,115",915,"1,017","4,284","5,794",877
775,แอฟริกา,การศึกษา, - , - , - , - , - ,"2,528","1,842","3,368","3,823",609
776,แอฟริกา,การจ้างแรงงาน, - , - , - , - , - ,"1,650","1,995", - , - , - 
777,แอฟริกา,การขนส่ง, - , - , - , - , - ,"2,618","2,684","3,983", - , - 
778,แอฟริกา,การกีฬา, - , - , - , - , - , - , - ,"3,077","3,316",323
779,แอฟริกา,ทางการแพทย์, - , - , - , - , - , - , - ,"1,603","2,419",577
780,แอฟริกา,อื่น ๆ,"11,739","29,318","28,508","27,237","25,177","6,160","5,563","15,696","17,024","1,446"
781,    สาธารณรัฐแอฟริกาใต้,รวม,"66,705","73,530","73,657","70,574","74,397","76,541","91,182","97,071","89,750","9,692"
782,    สาธารณรัฐแอฟริกาใต้,ท่องเที่ยว,"35,870","66,851","65,220","64,471","67,741","72,255","84,297","82,721","80,863","8,794"
783,    สาธารณรัฐแอฟริกาใต้,ธุรกิจ, - , - , - , - , - ,"1,473","1,840","2,766","1,813",245
784,    สาธารณรัฐแอฟริกาใต้,ประชุมของหน่วยงาน,"11,549",589,"1,149",936,916,318,498,"1,158",633,45
785,    สาธารณรัฐแอฟริกาใต้,ประชุมเชิงธุรกิจ,"8,844",138,247,303,92,106,341,268,315,28
786,    สาธารณรัฐแอฟริกาใต้,ประชุมของสมาคม,"4,385",229,232,305,343,189,533,"1,070",486,34
787,    สาธารณรัฐแอฟริกาใต้,งานแสดงสินค้า/นิทรรศการ,541,75,86,51,132,49,226,746,395,70
788,    สาธารณรัฐแอฟริกาใต้,การศึกษา, - , - , - , - , - ,238,541,882,767,121
789,    สาธารณรัฐแอฟริกาใต้,การจ้างแรงงาน, - , - , - , - , - ,604,933, - , - , - 
790,    สาธารณรัฐแอฟริกาใต้,การขนส่ง, - , - , - , - , - ,635,863,"1,674", - , - 
791,    สาธารณรัฐแอฟริกาใต้,การกีฬา, - , - , - , - , - , - , - ,"1,779","1,374",73
792,    สาธารณรัฐแอฟริกาใต้,ทางการแพทย์, - , - , - , - , - , - , - ,412,164,21
793,    สาธารณรัฐแอฟริกาใต้,อื่น ๆ,"5,516","5,648","6,723","4,508","5,173",674,"1,110","3,595","2,940",261
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
